product_url,image_url,product_name,product_price
https://www.glassesshop.com/eyeglasses/fp1775,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c9879462c18b.jpg",Haggai - Black/Gunmetal,$24.95
https://www.glassesshop.com/eyeglasses/fm1333,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bf5215f05868.jpg",Gracie - Black/Golden,$29.95
https://www.glassesshop.com/eyeglasses/sup0567,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb06331b.jpg",Gaskell - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/sup0563,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16045957_13158.jpg",Giles - Brown,$29.95
https://www.glassesshop.com/eyeglasses/fz1278,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be9428e8e565.jpg",Ezekiel - Burgundy,$29.95
https://www.glassesshop.com/eyeglasses/fz1276,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be9428e8c86c.jpg",Gill - Floral,$29.95
https://www.glassesshop.com/eyeglasses/fz1256,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f1b23e39.jpg",Dinah - Red/Purple,$29.95
https://www.glassesshop.com/eyeglasses/fz1249,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4f0f31884.jpg",Vivian - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1769,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201809/5bac31dd0eea5.jpg",Ulysses - Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fp1758,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc27bdcf0.jpg",Nathan - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1206,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15045751_35435.jpg",Roy - Red,$34.95
https://www.glassesshop.com/eyeglasses/fz1207,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c5f5861e84.jpg",Pete - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fp1742,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e30ec771.jpg",Otis - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1740,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e2210ee2.jpg",Oswald - Gray,$19.95
https://www.glassesshop.com/eyeglasses/fm1269,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4d677f02d.jpg",Omar - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1730,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dd01e46048.jpg",Grover - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1727,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06052326_18759.jpg",Dove - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fp1664,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10dffbe0f30.jpg",Earl - Black/Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1666,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e00b6b2a3.jpg",Edwiin - Blue/Crystal,$19.95
https://www.glassesshop.com/eyeglasses/sm0833,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0518ace9882.jpg",Cowper - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1718,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16051550_57408.jpg",Jean - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fp1717,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16051031_10531.jpg",Jean - Red,$24.95
https://www.glassesshop.com/eyeglasses/fm1184,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd64c1c0d59.jpg",Plato - Bronze,$24.95
https://www.glassesshop.com/eyeglasses/fp1595,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb9754c240d.jpg",Jerry - Blue,$24.95
https://www.glassesshop.com/eyeglasses/fp1566,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201803/5ab495901f4b8.jpg",Cooksville - Red,$24.95
https://www.glassesshop.com/eyeglasses/fp1457,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be3f20112e29.jpg",Zoe - Purple,$19.95
https://www.glassesshop.com/eyeglasses/fp1456,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/5d8d74bf4eb97.jpg",Zoe - Black/Purple,$19.95
https://www.glassesshop.com/eyeglasses/fz1089,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c4d1913a.jpg",Mandy - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fz1087,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be3fec4e6f05.jpg",Mandy - Tortoise/Pink,$29.95
https://www.glassesshop.com/eyeglasses/fp1400,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5984140b2e5de.jpg",Plymouth - Black/Yellow,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1326,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201705/5912aaaa87f59.jpg",West - Black,$19.95
https://www.glassesshop.com/eyeglasses/fz0981,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201704/58f85d773bdbc.jpg",Miami - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fp1280,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201701/587f15a444dea.jpg",Wood - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1275,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201701/587f15a43b051.jpg",Land - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1232,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c10c9a48.jpg",Trenton - Brown,$19.95
https://www.glassesshop.com/eyeglasses/fp1168,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201605/57917ed398985.jpg",Coolidge - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1111,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe67e0444.jpg",Hyannis - Blue,$29.95
https://www.glassesshop.com/eyeglasses/fp1110,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c09ca95e.jpg",Hyannis - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1092,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201512/57917ff4c3ef4.jpg",Hoboken - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp0481,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bff5b8d688ec.jpg",Steven - Black/Crystal,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1388,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16052822_70356.jpg",Alieen - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1385,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d19e458fac.jpg",Laurie - Red,$29.95
https://www.glassesshop.com/eyeglasses/fp1925,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201912/5de9b8b3b1058.jpg",Brewster - Blue,"
                                        "
